ghi,period_end,period
0,2016-12-14T19:00:00+00:00,PT60M
0,2016-12-14T20:00:00+00:00,PT60M
0,2016-12-14T21:00:00+00:00,PT60M
0,2016-12-14T22:00:00+00:00,PT60M
0,2016-12-14T23:00:00+00:00,PT60M
0,2016-12-15T00:00:00+00:00,PT60M
0,2016-12-15T01:00:00+00:00,PT60M
0,2016-12-15T02:00:00+00:00,PT60M
0,2016-12-15T03:00:00+00:00,PT60M
0,2016-12-15T04:00:00+00:00,PT60M
0,2016-12-15T05:00:00+00:00,PT60M
0,2016-12-15T06:00:00+00:00,PT60M
0,2016-12-15T07:00:00+00:00,PT60M
14,2016-12-15T08:00:00+00:00,PT60M
57,2016-12-15T09:00:00+00:00,PT60M
70,2016-12-15T10:00:00+00:00,PT60M
59,2016-12-15T11:00:00+00:00,PT60M
176,2016-12-15T12:00:00+00:00,PT60M
118,2016-12-15T13:00:00+00:00,PT60M
84,2016-12-15T14:00:00+00:00,PT60M
103,2016-12-15T15:00:00+00:00,PT60M
66,2016-12-15T16:00:00+00:00,PT60M
16,2016-12-15T17:00:00+00:00,PT60M
0,2016-12-15T18:00:00+00:00,PT60M
0,2016-12-15T19:00:00+00:00,PT60M
0,2016-12-15T20:00:00+00:00,PT60M
0,2016-12-15T21:00:00+00:00,PT60M
0,2016-12-15T22:00:00+00:00,PT60M
0,2016-12-15T23:00:00+00:00,PT60M
0,2016-12-16T00:00:00+00:00,PT60M
0,2016-12-16T01:00:00+00:00,PT60M
0,2016-12-16T02:00:00+00:00,PT60M
0,2016-12-16T03:00:00+00:00,PT60M
0,2016-12-16T04:00:00+00:00,PT60M
0,2016-12-16T05:00:00+00:00,PT60M
0,2016-12-16T06:00:00+00:00,PT60M
0,2016-12-16T07:00:00+00:00,PT60M
16,2016-12-16T08:00:00+00:00,PT60M
71,2016-12-16T09:00:00+00:00,PT60M
169,2016-12-16T10:00:00+00:00,PT60M
188,2016-12-16T11:00:00+00:00,PT60M
153,2016-12-16T12:00:00+00:00,PT60M
134,2016-12-16T13:00:00+00:00,PT60M
163,2016-12-16T14:00:00+00:00,PT60M
117,2016-12-16T15:00:00+00:00,PT60M
63,2016-12-16T16:00:00+00:00,PT60M
8,2016-12-16T17:00:00+00:00,PT60M
0,2016-12-16T18:00:00+00:00,PT60M
0,2016-12-16T19:00:00+00:00,PT60M
0,2016-12-16T20:00:00+00:00,PT60M
0,2016-12-16T21:00:00+00:00,PT60M
0,2016-12-16T22:00:00+00:00,PT60M
0,2016-12-16T23:00:00+00:00,PT60M
0,2016-12-17T00:00:00+00:00,PT60M
0,2016-12-17T01:00:00+00:00,PT60M
0,2016-12-17T02:00:00+00:00,PT60M
0,2016-12-17T03:00:00+00:00,PT60M
0,2016-12-17T04:00:00+00:00,PT60M
0,2016-12-17T05:00:00+00:00,PT60M
0,2016-12-17T06:00:00+00:00,PT60M
0,2016-12-17T07:00:00+00:00,PT60M
4,2016-12-17T08:00:00+00:00,PT60M
20,2016-12-17T09:00:00+00:00,PT60M
56,2016-12-17T10:00:00+00:00,PT60M
36,2016-12-17T11:00:00+00:00,PT60M
62,2016-12-17T12:00:00+00:00,PT60M
136,2016-12-17T13:00:00+00:00,PT60M
160,2016-12-17T14:00:00+00:00,PT60M
114,2016-12-17T15:00:00+00:00,PT60M
66,2016-12-17T16:00:00+00:00,PT60M
7,2016-12-17T17:00:00+00:00,PT60M
0,2016-12-17T18:00:00+00:00,PT60M
0,2016-12-17T19:00:00+00:00,PT60M
0,2016-12-17T20:00:00+00:00,PT60M
0,2016-12-17T21:00:00+00:00,PT60M
0,2016-12-17T22:00:00+00:00,PT60M
0,2016-12-17T23:00:00+00:00,PT60M
0,2016-12-18T00:00:00+00:00,PT60M
0,2016-12-18T01:00:00+00:00,PT60M
0,2016-12-18T02:00:00+00:00,PT60M
0,2016-12-18T03:00:00+00:00,PT60M
0,2016-12-18T04:00:00+00:00,PT60M
0,2016-12-18T05:00:00+00:00,PT60M
0,2016-12-18T06:00:00+00:00,PT60M
0,2016-12-18T07:00:00+00:00,PT60M
3,2016-12-18T08:00:00+00:00,PT60M
19,2016-12-18T09:00:00+00:00,PT60M
65,2016-12-18T10:00:00+00:00,PT60M
117,2016-12-18T11:00:00+00:00,PT60M
98,2016-12-18T12:00:00+00:00,PT60M
69,2016-12-18T13:00:00+00:00,PT60M
41,2016-12-18T14:00:00+00:00,PT60M
51,2016-12-18T15:00:00+00:00,PT60M
48,2016-12-18T16:00:00+00:00,PT60M
10,2016-12-18T17:00:00+00:00,PT60M
0,2016-12-18T18:00:00+00:00,PT60M
0,2016-12-18T19:00:00+00:00,PT60M
0,2016-12-18T20:00:00+00:00,PT60M
0,2016-12-18T21:00:00+00:00,PT60M
0,2016-12-18T22:00:00+00:00,PT60M
0,2016-12-18T23:00:00+00:00,PT60M
0,2016-12-19T00:00:00+00:00,PT60M
0,2016-12-19T01:00:00+00:00,PT60M
0,2016-12-19T02:00:00+00:00,PT60M
0,2016-12-19T03:00:00+00:00,PT60M
0,2016-12-19T04:00:00+00:00,PT60M
0,2016-12-19T05:00:00+00:00,PT60M
0,2016-12-19T06:00:00+00:00,PT60M
0,2016-12-19T07:00:00+00:00,PT60M
7,2016-12-19T08:00:00+00:00,PT60M
27,2016-12-19T09:00:00+00:00,PT60M
94,2016-12-19T10:00:00+00:00,PT60M
153,2016-12-19T11:00:00+00:00,PT60M
137,2016-12-19T12:00:00+00:00,PT60M
51,2016-12-19T13:00:00+00:00,PT60M
93,2016-12-19T14:00:00+00:00,PT60M
111,2016-12-19T15:00:00+00:00,PT60M
55,2016-12-19T16:00:00+00:00,PT60M
7,2016-12-19T17:00:00+00:00,PT60M
0,2016-12-19T18:00:00+00:00,PT60M
0,2016-12-19T19:00:00+00:00,PT60M
0,2016-12-19T20:00:00+00:00,PT60M
0,2016-12-19T21:00:00+00:00,PT60M
0,2016-12-19T22:00:00+00:00,PT60M
0,2016-12-19T23:00:00+00:00,PT60M
0,2016-12-20T00:00:00+00:00,PT60M
0,2016-12-20T01:00:00+00:00,PT60M
0,2016-12-20T02:00:00+00:00,PT60M
0,2016-12-20T03:00:00+00:00,PT60M
0,2016-12-20T04:00:00+00:00,PT60M
0,2016-12-20T05:00:00+00:00,PT60M
0,2016-12-20T06:00:00+00:00,PT60M
0,2016-12-20T07:00:00+00:00,PT60M
22,2016-12-20T08:00:00+00:00,PT60M
127,2016-12-20T09:00:00+00:00,PT60M
312,2016-12-20T10:00:00+00:00,PT60M
426,2016-12-20T11:00:00+00:00,PT60M
485,2016-12-20T12:00:00+00:00,PT60M
485,2016-12-20T13:00:00+00:00,PT60M
425,2016-12-20T14:00:00+00:00,PT60M
313,2016-12-20T15:00:00+00:00,PT60M
165,2016-12-20T16:00:00+00:00,PT60M
24,2016-12-20T17:00:00+00:00,PT60M
0,2016-12-20T18:00:00+00:00,PT60M
0,2016-12-20T19:00:00+00:00,PT60M
0,2016-12-20T20:00:00+00:00,PT60M
0,2016-12-20T21:00:00+00:00,PT60M
0,2016-12-20T22:00:00+00:00,PT60M
0,2016-12-20T23:00:00+00:00,PT60M
0,2016-12-21T00:00:00+00:00,PT60M
0,2016-12-21T01:00:00+00:00,PT60M
0,2016-12-21T02:00:00+00:00,PT60M
0,2016-12-21T03:00:00+00:00,PT60M
0,2016-12-21T04:00:00+00:00,PT60M
0,2016-12-21T05:00:00+00:00,PT60M
0,2016-12-21T06:00:00+00:00,PT60M
0,2016-12-21T07:00:00+00:00,PT60M
21,2016-12-21T08:00:00+00:00,PT60M
160,2016-12-21T09:00:00+00:00,PT60M
306,2016-12-21T10:00:00+00:00,PT60M
413,2016-12-21T11:00:00+00:00,PT60M
470,2016-12-21T12:00:00+00:00,PT60M
471,2016-12-21T13:00:00+00:00,PT60M
388,2016-12-21T14:00:00+00:00,PT60M
289,2016-12-21T15:00:00+00:00,PT60M
144,2016-12-21T16:00:00+00:00,PT60M
25,2016-12-21T17:00:00+00:00,PT60M
0,2016-12-21T18:00:00+00:00,PT60M
0,2016-12-21T19:00:00+00:00,PT60M
0,2016-12-21T20:00:00+00:00,PT60M
0,2016-12-21T21:00:00+00:00,PT60M
0,2016-12-21T22:00:00+00:00,PT60M
0,2016-12-21T23:00:00+00:00,PT60M
0,2016-12-22T00:00:00+00:00,PT60M
0,2016-12-22T01:00:00+00:00,PT60M
0,2016-12-22T02:00:00+00:00,PT60M
0,2016-12-22T03:00:00+00:00,PT60M
0,2016-12-22T04:00:00+00:00,PT60M
0,2016-12-22T05:00:00+00:00,PT60M
0,2016-12-22T06:00:00+00:00,PT60M
0,2016-12-22T07:00:00+00:00,PT60M
23,2016-12-22T08:00:00+00:00,PT60M
156,2016-12-22T09:00:00+00:00,PT60M
302,2016-12-22T10:00:00+00:00,PT60M
405,2016-12-22T11:00:00+00:00,PT60M
471,2016-12-22T12:00:00+00:00,PT60M
471,2016-12-22T13:00:00+00:00,PT60M
415,2016-12-22T14:00:00+00:00,PT60M
306,2016-12-22T15:00:00+00:00,PT60M
161,2016-12-22T16:00:00+00:00,PT60M
26,2016-12-22T17:00:00+00:00,PT60M
0,2016-12-22T18:00:00+00:00,PT60M
0,2016-12-22T19:00:00+00:00,PT60M
0,2016-12-22T20:00:00+00:00,PT60M
0,2016-12-22T21:00:00+00:00,PT60M
0,2016-12-22T22:00:00+00:00,PT60M
0,2016-12-22T23:00:00+00:00,PT60M
0,2016-12-23T00:00:00+00:00,PT60M
0,2016-12-23T01:00:00+00:00,PT60M
0,2016-12-23T02:00:00+00:00,PT60M
0,2016-12-23T03:00:00+00:00,PT60M
0,2016-12-23T04:00:00+00:00,PT60M
0,2016-12-23T05:00:00+00:00,PT60M
0,2016-12-23T06:00:00+00:00,PT60M
0,2016-12-23T07:00:00+00:00,PT60M
22,2016-12-23T08:00:00+00:00,PT60M
154,2016-12-23T09:00:00+00:00,PT60M
300,2016-12-23T10:00:00+00:00,PT60M
411,2016-12-23T11:00:00+00:00,PT60M
471,2016-12-23T12:00:00+00:00,PT60M
475,2016-12-23T13:00:00+00:00,PT60M
419,2016-12-23T14:00:00+00:00,PT60M
311,2016-12-23T15:00:00+00:00,PT60M
166,2016-12-23T16:00:00+00:00,PT60M
28,2016-12-23T17:00:00+00:00,PT60M
0,2016-12-23T18:00:00+00:00,PT60M
0,2016-12-23T19:00:00+00:00,PT60M
0,2016-12-23T20:00:00+00:00,PT60M
0,2016-12-23T21:00:00+00:00,PT60M
0,2016-12-23T22:00:00+00:00,PT60M
0,2016-12-23T23:00:00+00:00,PT60M
0,2016-12-24T00:00:00+00:00,PT60M
0,2016-12-24T01:00:00+00:00,PT60M
0,2016-12-24T02:00:00+00:00,PT60M
0,2016-12-24T03:00:00+00:00,PT60M
0,2016-12-24T04:00:00+00:00,PT60M
0,2016-12-24T05:00:00+00:00,PT60M
0,2016-12-24T06:00:00+00:00,PT60M
0,2016-12-24T07:00:00+00:00,PT60M
22,2016-12-24T08:00:00+00:00,PT60M
156,2016-12-24T09:00:00+00:00,PT60M
302,2016-12-24T10:00:00+00:00,PT60M
413,2016-12-24T11:00:00+00:00,PT60M
473,2016-12-24T12:00:00+00:00,PT60M
475,2016-12-24T13:00:00+00:00,PT60M
419,2016-12-24T14:00:00+00:00,PT60M
312,2016-12-24T15:00:00+00:00,PT60M
167,2016-12-24T16:00:00+00:00,PT60M
28,2016-12-24T17:00:00+00:00,PT60M
0,2016-12-24T18:00:00+00:00,PT60M
0,2016-12-24T19:00:00+00:00,PT60M
0,2016-12-24T20:00:00+00:00,PT60M
0,2016-12-24T21:00:00+00:00,PT60M
0,2016-12-24T22:00:00+00:00,PT60M
0,2016-12-24T23:00:00+00:00,PT60M
0,2016-12-25T00:00:00+00:00,PT60M
0,2016-12-25T01:00:00+00:00,PT60M
0,2016-12-25T02:00:00+00:00,PT60M
0,2016-12-25T03:00:00+00:00,PT60M
0,2016-12-25T04:00:00+00:00,PT60M
0,2016-12-25T05:00:00+00:00,PT60M
0,2016-12-25T06:00:00+00:00,PT60M
0,2016-12-25T07:00:00+00:00,PT60M
19,2016-12-25T08:00:00+00:00,PT60M
142,2016-12-25T09:00:00+00:00,PT60M
300,2016-12-25T10:00:00+00:00,PT60M
419,2016-12-25T11:00:00+00:00,PT60M
480,2016-12-25T12:00:00+00:00,PT60M
477,2016-12-25T13:00:00+00:00,PT60M
428,2016-12-25T14:00:00+00:00,PT60M
320,2016-12-25T15:00:00+00:00,PT60M
172,2016-12-25T16:00:00+00:00,PT60M
30,2016-12-25T17:00:00+00:00,PT60M
0,2016-12-25T18:00:00+00:00,PT60M
0,2016-12-25T19:00:00+00:00,PT60M
0,2016-12-25T20:00:00+00:00,PT60M
0,2016-12-25T21:00:00+00:00,PT60M
0,2016-12-25T22:00:00+00:00,PT60M
0,2016-12-25T23:00:00+00:00,PT60M
0,2016-12-26T00:00:00+00:00,PT60M
0,2016-12-26T01:00:00+00:00,PT60M
0,2016-12-26T02:00:00+00:00,PT60M
0,2016-12-26T03:00:00+00:00,PT60M
0,2016-12-26T04:00:00+00:00,PT60M
0,2016-12-26T05:00:00+00:00,PT60M
0,2016-12-26T06:00:00+00:00,PT60M
0,2016-12-26T07:00:00+00:00,PT60M
22,2016-12-26T08:00:00+00:00,PT60M
158,2016-12-26T09:00:00+00:00,PT60M
307,2016-12-26T10:00:00+00:00,PT60M
420,2016-12-26T11:00:00+00:00,PT60M
481,2016-12-26T12:00:00+00:00,PT60M
483,2016-12-26T13:00:00+00:00,PT60M
428,2016-12-26T14:00:00+00:00,PT60M
320,2016-12-26T15:00:00+00:00,PT60M
174,2016-12-26T16:00:00+00:00,PT60M
31,2016-12-26T17:00:00+00:00,PT60M
0,2016-12-26T18:00:00+00:00,PT60M
0,2016-12-26T19:00:00+00:00,PT60M
0,2016-12-26T20:00:00+00:00,PT60M
0,2016-12-26T21:00:00+00:00,PT60M
0,2016-12-26T22:00:00+00:00,PT60M
0,2016-12-26T23:00:00+00:00,PT60M
0,2016-12-27T00:00:00+00:00,PT60M
0,2016-12-27T01:00:00+00:00,PT60M
0,2016-12-27T02:00:00+00:00,PT60M
0,2016-12-27T03:00:00+00:00,PT60M
0,2016-12-27T04:00:00+00:00,PT60M
0,2016-12-27T05:00:00+00:00,PT60M
0,2016-12-27T06:00:00+00:00,PT60M
0,2016-12-27T07:00:00+00:00,PT60M
14,2016-12-27T08:00:00+00:00,PT60M
134,2016-12-27T09:00:00+00:00,PT60M
282,2016-12-27T10:00:00+00:00,PT60M
364,2016-12-27T11:00:00+00:00,PT60M
439,2016-12-27T12:00:00+00:00,PT60M
457,2016-12-27T13:00:00+00:00,PT60M
363,2016-12-27T14:00:00+00:00,PT60M
248,2016-12-27T15:00:00+00:00,PT60M
114,2016-12-27T16:00:00+00:00,PT60M
17,2016-12-27T17:00:00+00:00,PT60M
0,2016-12-27T18:00:00+00:00,PT60M
0,2016-12-27T19:00:00+00:00,PT60M
0,2016-12-27T20:00:00+00:00,PT60M
0,2016-12-27T21:00:00+00:00,PT60M
0,2016-12-27T22:00:00+00:00,PT60M
0,2016-12-27T23:00:00+00:00,PT60M
0,2016-12-28T00:00:00+00:00,PT60M
0,2016-12-28T01:00:00+00:00,PT60M
0,2016-12-28T02:00:00+00:00,PT60M
0,2016-12-28T03:00:00+00:00,PT60M
0,2016-12-28T04:00:00+00:00,PT60M
0,2016-12-28T05:00:00+00:00,PT60M
0,2016-12-28T06:00:00+00:00,PT60M
0,2016-12-28T07:00:00+00:00,PT60M
8,2016-12-28T08:00:00+00:00,PT60M
41,2016-12-28T09:00:00+00:00,PT60M
94,2016-12-28T10:00:00+00:00,PT60M
139,2016-12-28T11:00:00+00:00,PT60M
189,2016-12-28T12:00:00+00:00,PT60M
205,2016-12-28T13:00:00+00:00,PT60M
165,2016-12-28T14:00:00+00:00,PT60M
127,2016-12-28T15:00:00+00:00,PT60M
103,2016-12-28T16:00:00+00:00,PT60M
27,2016-12-28T17:00:00+00:00,PT60M
0,2016-12-28T18:00:00+00:00,PT60M
0,2016-12-28T19:00:00+00:00,PT60M
0,2016-12-28T20:00:00+00:00,PT60M
0,2016-12-28T21:00:00+00:00,PT60M
0,2016-12-28T22:00:00+00:00,PT60M
0,2016-12-28T23:00:00+00:00,PT60M
0,2016-12-29T00:00:00+00:00,PT60M
0,2016-12-29T01:00:00+00:00,PT60M
0,2016-12-29T02:00:00+00:00,PT60M
0,2016-12-29T03:00:00+00:00,PT60M
0,2016-12-29T04:00:00+00:00,PT60M
0,2016-12-29T05:00:00+00:00,PT60M
0,2016-12-29T06:00:00+00:00,PT60M
0,2016-12-29T07:00:00+00:00,PT60M
19,2016-12-29T08:00:00+00:00,PT60M
148,2016-12-29T09:00:00+00:00,PT60M
311,2016-12-29T10:00:00+00:00,PT60M
427,2016-12-29T11:00:00+00:00,PT60M
491,2016-12-29T12:00:00+00:00,PT60M
495,2016-12-29T13:00:00+00:00,PT60M
441,2016-12-29T14:00:00+00:00,PT60M
333,2016-12-29T15:00:00+00:00,PT60M
185,2016-12-29T16:00:00+00:00,PT60M
36,2016-12-29T17:00:00+00:00,PT60M
0,2016-12-29T18:00:00+00:00,PT60M
0,2016-12-29T19:00:00+00:00,PT60M
0,2016-12-29T20:00:00+00:00,PT60M
0,2016-12-29T21:00:00+00:00,PT60M
0,2016-12-29T22:00:00+00:00,PT60M
0,2016-12-29T23:00:00+00:00,PT60M
0,2016-12-30T00:00:00+00:00,PT60M
0,2016-12-30T01:00:00+00:00,PT60M
0,2016-12-30T02:00:00+00:00,PT60M
0,2016-12-30T03:00:00+00:00,PT60M
0,2016-12-30T04:00:00+00:00,PT60M
0,2016-12-30T05:00:00+00:00,PT60M
0,2016-12-30T06:00:00+00:00,PT60M
0,2016-12-30T07:00:00+00:00,PT60M
13,2016-12-30T08:00:00+00:00,PT60M
66,2016-12-30T09:00:00+00:00,PT60M
114,2016-12-30T10:00:00+00:00,PT60M
198,2016-12-30T11:00:00+00:00,PT60M
266,2016-12-30T12:00:00+00:00,PT60M
279,2016-12-30T13:00:00+00:00,PT60M
329,2016-12-30T14:00:00+00:00,PT60M
285,2016-12-30T15:00:00+00:00,PT60M
172,2016-12-30T16:00:00+00:00,PT60M
35,2016-12-30T17:00:00+00:00,PT60M
0,2016-12-30T18:00:00+00:00,PT60M
0,2016-12-30T19:00:00+00:00,PT60M
0,2016-12-30T20:00:00+00:00,PT60M
0,2016-12-30T21:00:00+00:00,PT60M
0,2016-12-30T22:00:00+00:00,PT60M
0,2016-12-30T23:00:00+00:00,PT60M
0,2016-12-31T00:00:00+00:00,PT60M
0,2016-12-31T01:00:00+00:00,PT60M
0,2016-12-31T02:00:00+00:00,PT60M
0,2016-12-31T03:00:00+00:00,PT60M
0,2016-12-31T04:00:00+00:00,PT60M
0,2016-12-31T05:00:00+00:00,PT60M
0,2016-12-31T06:00:00+00:00,PT60M
0,2016-12-31T07:00:00+00:00,PT60M
16,2016-12-31T08:00:00+00:00,PT60M
114,2016-12-31T09:00:00+00:00,PT60M
239,2016-12-31T10:00:00+00:00,PT60M
404,2016-12-31T11:00:00+00:00,PT60M
431,2016-12-31T12:00:00+00:00,PT60M
444,2016-12-31T13:00:00+00:00,PT60M
407,2016-12-31T14:00:00+00:00,PT60M
324,2016-12-31T15:00:00+00:00,PT60M
178,2016-12-31T16:00:00+00:00,PT60M
35,2016-12-31T17:00:00+00:00,PT60M
0,2016-12-31T18:00:00+00:00,PT60M
0,2016-12-31T19:00:00+00:00,PT60M
0,2016-12-31T20:00:00+00:00,PT60M
0,2016-12-31T21:00:00+00:00,PT60M
0,2016-12-31T22:00:00+00:00,PT60M
0,2016-12-31T23:00:00+00:00,PT60M
0,2017-01-01T00:00:00+00:00,PT60M
0,2017-01-01T01:00:00+00:00,PT60M
0,2017-01-01T02:00:00+00:00,PT60M
0,2017-01-01T03:00:00+00:00,PT60M
0,2017-01-01T04:00:00+00:00,PT60M
0,2017-01-01T05:00:00+00:00,PT60M
0,2017-01-01T06:00:00+00:00,PT60M
0,2017-01-01T07:00:00+00:00,PT60M
20,2017-01-01T08:00:00+00:00,PT60M
154,2017-01-01T09:00:00+00:00,PT60M
297,2017-01-01T10:00:00+00:00,PT60M
418,2017-01-01T11:00:00+00:00,PT60M
456,2017-01-01T12:00:00+00:00,PT60M
432,2017-01-01T13:00:00+00:00,PT60M
431,2017-01-01T14:00:00+00:00,PT60M
331,2017-01-01T15:00:00+00:00,PT60M
184,2017-01-01T16:00:00+00:00,PT60M
37,2017-01-01T17:00:00+00:00,PT60M
0,2017-01-01T18:00:00+00:00,PT60M
0,2017-01-01T19:00:00+00:00,PT60M
0,2017-01-01T20:00:00+00:00,PT60M
0,2017-01-01T21:00:00+00:00,PT60M
0,2017-01-01T22:00:00+00:00,PT60M
0,2017-01-01T23:00:00+00:00,PT60M
0,2017-01-02T00:00:00+00:00,PT60M
0,2017-01-02T01:00:00+00:00,PT60M
0,2017-01-02T02:00:00+00:00,PT60M
0,2017-01-02T03:00:00+00:00,PT60M
0,2017-01-02T04:00:00+00:00,PT60M
0,2017-01-02T05:00:00+00:00,PT60M
0,2017-01-02T06:00:00+00:00,PT60M
0,2017-01-02T07:00:00+00:00,PT60M
9,2017-01-02T08:00:00+00:00,PT60M
80,2017-01-02T09:00:00+00:00,PT60M
198,2017-01-02T10:00:00+00:00,PT60M
273,2017-01-02T11:00:00+00:00,PT60M
300,2017-01-02T12:00:00+00:00,PT60M
445,2017-01-02T13:00:00+00:00,PT60M
427,2017-01-02T14:00:00+00:00,PT60M
326,2017-01-02T15:00:00+00:00,PT60M
181,2017-01-02T16:00:00+00:00,PT60M
31,2017-01-02T17:00:00+00:00,PT60M
0,2017-01-02T18:00:00+00:00,PT60M
0,2017-01-02T19:00:00+00:00,PT60M
0,2017-01-02T20:00:00+00:00,PT60M
0,2017-01-02T21:00:00+00:00,PT60M
0,2017-01-02T22:00:00+00:00,PT60M
0,2017-01-02T23:00:00+00:00,PT60M
0,2017-01-03T00:00:00+00:00,PT60M
0,2017-01-03T01:00:00+00:00,PT60M
0,2017-01-03T02:00:00+00:00,PT60M
0,2017-01-03T03:00:00+00:00,PT60M
0,2017-01-03T04:00:00+00:00,PT60M
0,2017-01-03T05:00:00+00:00,PT60M
0,2017-01-03T06:00:00+00:00,PT60M
0,2017-01-03T07:00:00+00:00,PT60M
13,2017-01-03T08:00:00+00:00,PT60M
135,2017-01-03T09:00:00+00:00,PT60M
275,2017-01-03T10:00:00+00:00,PT60M
359,2017-01-03T11:00:00+00:00,PT60M
395,2017-01-03T12:00:00+00:00,PT60M
414,2017-01-03T13:00:00+00:00,PT60M
311,2017-01-03T14:00:00+00:00,PT60M
236,2017-01-03T15:00:00+00:00,PT60M
129,2017-01-03T16:00:00+00:00,PT60M
30,2017-01-03T17:00:00+00:00,PT60M
0,2017-01-03T18:00:00+00:00,PT60M
0,2017-01-03T19:00:00+00:00,PT60M
0,2017-01-03T20:00:00+00:00,PT60M
0,2017-01-03T21:00:00+00:00,PT60M
0,2017-01-03T22:00:00+00:00,PT60M
0,2017-01-03T23:00:00+00:00,PT60M
0,2017-01-04T00:00:00+00:00,PT60M
0,2017-01-04T01:00:00+00:00,PT60M
0,2017-01-04T02:00:00+00:00,PT60M
0,2017-01-04T03:00:00+00:00,PT60M
0,2017-01-04T04:00:00+00:00,PT60M
0,2017-01-04T05:00:00+00:00,PT60M
0,2017-01-04T06:00:00+00:00,PT60M
0,2017-01-04T07:00:00+00:00,PT60M
18,2017-01-04T08:00:00+00:00,PT60M
148,2017-01-04T09:00:00+00:00,PT60M
297,2017-01-04T10:00:00+00:00,PT60M
413,2017-01-04T11:00:00+00:00,PT60M
473,2017-01-04T12:00:00+00:00,PT60M
485,2017-01-04T13:00:00+00:00,PT60M
436,2017-01-04T14:00:00+00:00,PT60M
332,2017-01-04T15:00:00+00:00,PT60M
188,2017-01-04T16:00:00+00:00,PT60M
40,2017-01-04T17:00:00+00:00,PT60M
0,2017-01-04T18:00:00+00:00,PT60M
0,2017-01-04T19:00:00+00:00,PT60M
0,2017-01-04T20:00:00+00:00,PT60M
0,2017-01-04T21:00:00+00:00,PT60M
0,2017-01-04T22:00:00+00:00,PT60M
0,2017-01-04T23:00:00+00:00,PT60M
0,2017-01-05T00:00:00+00:00,PT60M
0,2017-01-05T01:00:00+00:00,PT60M
0,2017-01-05T02:00:00+00:00,PT60M
0,2017-01-05T03:00:00+00:00,PT60M
0,2017-01-05T04:00:00+00:00,PT60M
0,2017-01-05T05:00:00+00:00,PT60M
0,2017-01-05T06:00:00+00:00,PT60M
0,2017-01-05T07:00:00+00:00,PT60M
20,2017-01-05T08:00:00+00:00,PT60M
157,2017-01-05T09:00:00+00:00,PT60M
312,2017-01-05T10:00:00+00:00,PT60M
429,2017-01-05T11:00:00+00:00,PT60M
461,2017-01-05T12:00:00+00:00,PT60M
479,2017-01-05T13:00:00+00:00,PT60M
450,2017-01-05T14:00:00+00:00,PT60M
344,2017-01-05T15:00:00+00:00,PT60M
196,2017-01-05T16:00:00+00:00,PT60M
44,2017-01-05T17:00:00+00:00,PT60M
0,2017-01-05T18:00:00+00:00,PT60M
0,2017-01-05T19:00:00+00:00,PT60M
0,2017-01-05T20:00:00+00:00,PT60M
0,2017-01-05T21:00:00+00:00,PT60M
0,2017-01-05T22:00:00+00:00,PT60M
0,2017-01-05T23:00:00+00:00,PT60M
0,2017-01-06T00:00:00+00:00,PT60M
0,2017-01-06T01:00:00+00:00,PT60M
0,2017-01-06T02:00:00+00:00,PT60M
0,2017-01-06T03:00:00+00:00,PT60M
0,2017-01-06T04:00:00+00:00,PT60M
0,2017-01-06T05:00:00+00:00,PT60M
0,2017-01-06T06:00:00+00:00,PT60M
0,2017-01-06T07:00:00+00:00,PT60M
13,2017-01-06T08:00:00+00:00,PT60M
69,2017-01-06T09:00:00+00:00,PT60M
128,2017-01-06T10:00:00+00:00,PT60M
227,2017-01-06T11:00:00+00:00,PT60M
270,2017-01-06T12:00:00+00:00,PT60M
287,2017-01-06T13:00:00+00:00,PT60M
323,2017-01-06T14:00:00+00:00,PT60M
313,2017-01-06T15:00:00+00:00,PT60M
167,2017-01-06T16:00:00+00:00,PT60M
41,2017-01-06T17:00:00+00:00,PT60M
0,2017-01-06T18:00:00+00:00,PT60M
0,2017-01-06T19:00:00+00:00,PT60M
0,2017-01-06T20:00:00+00:00,PT60M
0,2017-01-06T21:00:00+00:00,PT60M
0,2017-01-06T22:00:00+00:00,PT60M
0,2017-01-06T23:00:00+00:00,PT60M
0,2017-01-07T00:00:00+00:00,PT60M
0,2017-01-07T01:00:00+00:00,PT60M
0,2017-01-07T02:00:00+00:00,PT60M
0,2017-01-07T03:00:00+00:00,PT60M
0,2017-01-07T04:00:00+00:00,PT60M
0,2017-01-07T05:00:00+00:00,PT60M
0,2017-01-07T06:00:00+00:00,PT60M
0,2017-01-07T07:00:00+00:00,PT60M
18,2017-01-07T08:00:00+00:00,PT60M
151,2017-01-07T09:00:00+00:00,PT60M
311,2017-01-07T10:00:00+00:00,PT60M
431,2017-01-07T11:00:00+00:00,PT60M
473,2017-01-07T12:00:00+00:00,PT60M
483,2017-01-07T13:00:00+00:00,PT60M
458,2017-01-07T14:00:00+00:00,PT60M
352,2017-01-07T15:00:00+00:00,PT60M
203,2017-01-07T16:00:00+00:00,PT60M
48,2017-01-07T17:00:00+00:00,PT60M
0,2017-01-07T18:00:00+00:00,PT60M
0,2017-01-07T19:00:00+00:00,PT60M
0,2017-01-07T20:00:00+00:00,PT60M
0,2017-01-07T21:00:00+00:00,PT60M
0,2017-01-07T22:00:00+00:00,PT60M
0,2017-01-07T23:00:00+00:00,PT60M
0,2017-01-08T00:00:00+00:00,PT60M
